date,Revenue,Gross Profit,Operating Income,Pretax Income,Income (Loss) from Cont Ops,Net Income,Net Income Avail to Common,Diluted EPS,EBITDA,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Company
2016-03-31,14.194,4.655999999999999,2.907,2.676,-23.335,-6.42785,-6.42785,-0.08062399923801422,0,454.604,15.886,-2.082,-9.68,VNOM
2016-06-30,17.032,9.045,7.747,7.438,-14.02,-0.0723,-0.0723,-0.005059000104665756,0,429.662016,14.115,-9.237,-3.397,VNOM
2016-09-30,19.997,11.817,10.594,10.202,10.202,10.202,10.202,0.11999999731779099,0,549.078976,16.553,-126.467,111.528,VNOM
2016-12-31,27.923,18.178,16.91,16.254,16.254,16.254,16.254,0.1899999976158142,0,547.897984,22.073,-67.935,47.317,VNOM
2017-03-31,33.652,23.592,21.45,29.652,20.652,26.502,26.502,0.2790589928627014,0,691.718016,26.065,-8.579,1.864,VNOM
2017-06-30,36.622,24.033,22.479,139.148992,22.149,98.199,98.199,1.005344033241272,0,688.083008,35.382,-114.1,51.769,VNOM
2017-09-30,42.533,28.434999999999995,27.067,205.607008,26.607,142.956992,142.956992,1.2936660051345825,0,909.859968,32.61,-178.454,148.668,VNOM
2017-12-31,59.226,44.057,42.825,80.17,42.07,66.835,66.835,0.5868790149688721,0,913.907968,45.162,-42.946,17.543,VNOM
2018-03-31,62.443,46.414,43.703,41.997,42.896,42.185792,42.185792,0.3703719973564148,0,887.054976,49.212,-149.868992,94.611,VNOM
2018-06-30,75.406,57.136,54.926,52.121,128.464,95.876648,95.876648,1.3019609451293945,0,963.297984,63,-102.621,54.356,VNOM
2018-09-30,77.714,56.155,54.846,51.775,50.812,2.50321,2.50321,0.05189700052142143,0,1267.76704,64.202,-257.474,177.215008,VNOM
2018-12-31,73.665,51.237,49.512,149.168992,40.705,85.986848,85.986848,1.6646699905395508,0,1237.042048,68.079,-104.289,42.057,VNOM
2019-03-31,61.59,41.69899999999999,40.004,36.111,74.311,30.94132,30.94132,0.558023989200592,0,1607.661952,46.451,-81.923,22.929,VNOM
2019-06-30,72.194,51.293,49.57,47.404,47.274,2.2255,2.2255,0.03553500026464462,0,1604.04096,55.269,-56.523,3.925,VNOM
2019-09-30,71.788,48.36,46.555,43.281,51.097,7.68056,7.68056,0.12260500341653824,0,1592.067968,62.508,-188.75,133.39,VNOM
2019-12-31,92.711,59.677,57.411,48,48.528,1.61634,1.61634,0.019802000373601913,0,2185.420072,72.463,-203.376,114.563,VNOM
2020-03-31,78.692,47.903,45.237,46.798,-123.85,-119.905216,-119.905216,-1.771736979484558,0,1990.166984,96.111,-64.626,5.184,VNOM
2020-06-30,32.669,6.776999999999999,5.094,-2.07,-33.056,7.133,7.133,0.1051580011844635,0,1941.484968,19.752,-0.646,-49.714,VNOM
2011-03-31,2416.999936,1022.999936,893,828,389,551,555,1.2911759614944458,1399.000064,19229.000192,1260,-3374.000128,520,DVN
2011-06-30,2868,1266,1131.000064,993,184,676.849984,674.849984,1.5951299667358398,1680.999936,21428.000256,1550,-425,498,DVN
2011-09-30,2875.000064,1188,1050,948,1040,656.449984,656.449984,1.5757830142974854,1616,21101.999872,1404,350,555,DVN
2011-12-31,2840.999936,1216,1034,878,521,575.6,575.6,1.4247519969940186,1660,21430.000896,2010,-2196.999936,118,DVN
2012-03-31,2510.000128,889.0001919999999,721,624,414,422,426,1.049752950668335,1400.999936,21956.001024,1026,-1810,1048,DVN
2012-06-30,2160.999936,654.9999359999999,479,336,477,218,212,0.5247520208358765,1163.000064,22225.000192,1426,-962,-220,DVN
2012-09-30,2403.000064,757.000064,607,505,-719,349,348,0.8370370268821716,1323.000064,21781.00096,1360.999936,-2644,527,DVN
2012-12-31,2604,832.0000000000001,595,493,-357,296.6,296.6,0.7238270044326782,1326,21278.00064,1143.000064,-2110,274,DVN
2013-03-31,2376.999936,672.0000000000001,500,395,-1339.000064,262,262,0.6425870060920715,1204,19708.000256,1002,-782,430,DVN
2013-06-30,2736,996,797,694,683,491.649984,486.649984,1.2051860094070435,1471.000064,20065.999616,1396,-1196.999936,-2088.999936,DVN
2013-09-30,2848,1059.000064,889,795,429,527.150016,523.150016,1.2885470390319824,1580,20612.000256,1600.999936,-498,-171,DVN
2013-12-31,2820.999936,992.9999359999999,808,692,207,348.049984,348.049984,0.8565599918365479,1519.000064,20498.999552,1436.999936,-1522,1850,DVN
2014-03-31,3944.999936,1165.9998719999999,934,904,329,550,550,1.3480249643325806,1672.999936,25045.999872,1410,-7281.999872,1844,DVN
2014-06-30,4800.999936,1234.999808,1106,886,700,642,634,1.5587190389633179,1934,26058.999808,2048.999936,800,-3193.999872,DVN
2014-09-30,4592,1244.9999360000002,1032,912,1041,552,541,1.3299510478973389,1874,26767.999232,1559.000064,560,-389,DVN
2014-12-31,4294.000128,985.000192,736,-1106,-379,-777.299968,-774.300032,-1.9129339456558228,1646,26341.000704,963,-2262.000128,-615,DVN
2015-03-31,3564,533.999872,264,130,-3588.999936,89,92,0.20374399423599243,1194,23018.999808,1648,-2116,892,DVN
2015-06-30,4155.000064,799.9999999999999,566,450,-2792.999936,319.350016,318.350016,0.7825369834899902,1380,20151.000064,1100.999936,-1447.000064,210,DVN
2015-09-30,3804,821.9998719999999,610,686,-3908.999936,447.950016,446.950016,1.1008620262145996,1354,15922.000384,1552.999936,-1168.999936,-300,DVN
2015-12-31,1622,-1933.000064,-2540,-1104,-3353.999872,-745.299968,-746.300032,-1.8178050518035889,-1006,10989.000192,596,-1071,1010,DVN
2016-03-31,2112,-18.000000000000135,-220,-405,-3468,-97.55,-97.55,-0.20580199360847473,322,10507.999744,165,-2359.000064,1492.999936,DVN
2016-06-30,2599.000064,286.0001280000002,135,92,-1563.000064,120.75,119.75,0.22399599850177765,619,8919.000064,345,-335,90,DVN
2016-09-30,2819.000064,523.000064,365,146,1007,2.8,-8.2,-0.01583000086247921,759,10060.99968,727,1290,-1346,DVN
2016-12-31,2808,312.99993599999993,76,48,196,62.05,62.05,0.11841599643230438,248,12721.999936,263,810,-1432.999936,DVN
2017-03-31,3551.000064,751.9999999999997,243,-105,317,73,70,0.13487499952316284,771,10922.000256,746,-454,-124,DVN
2017-06-30,2164.999936,492.00000000000006,275,91,212,57.25,54.25,0.10072699934244156,644,11330.000064,737,-587,92,DVN
2017-09-30,1932.999936,271.99999999999994,63,223,194,9.2,7.2,0.013845999725162983,433,11934.000448,701,-384,156,DVN
2017-12-31,2447.000064,546.0001279999999,188.692304,109.692304,44,48,46,0.08761899918317795,578.692288,14103.999744,725,-774,-115,DVN
2018-03-31,2198.000128,383.00006400000007,161,540.79744,-211,49,49,0.0942310020327568,560,13724.99968,610,-610,-1252,DVN
2018-06-30,2264.999936,368.00000000000006,309,260,-496,95.15,94.15,0.18000000715255737,557,12847.999744,699,-454,-364,DVN
2018-09-30,2356.999936,396.99993599999993,271,213,156,175.74,174.74,0.3595469892024994,613,8897.999872,853,2422.000128,-1688.999936,DVN
2018-12-31,2080.999936,362.999936,223,134,1378,62.65,53.65,0.1168849989771843,462,9185.999872,542,-303,-898,DVN
2019-03-31,1079.000064,-313.9998719999999,-402.632896,198.367088,-378,146.29,146.29,0.33497700095176697,-28.632912,7856.999936,378,-249,-1220.999936,DVN
2019-06-30,1806,422.99993600000005,432.65824,359.65824,151,91.48,89.48,0.21877799928188324,817.65824,6993.999872,623,2064.999936,-227,DVN
2019-09-30,1746,386.999936,285.126592,165.126576,136,121.9,120.9,0.3042129874229431,696.126592,6542.000128,501,-527,-2168,DVN
2019-12-31,1588.999936,217.9998719999999,82.126584,160.126576,12,147.69,147.69,0.3856140077114105,467.126592,5919.999872,569,-368,-23,DVN
2020-03-31,2087.000064,790.000128,686,50,-1690,22,21,0.054829999804496765,1087.000064,4040.000064,398,-405,-87,DVN
2020-06-30,394,-507.00000000000006,-1187.000064,-1268.999936,-677,-68,-68,-0.20469999313354492,-888,3353.000128,107,-134,-39,DVN
2011-03-31,474.374016,239.572016,199.306,173.258,122.255,108.536096,108.536096,0.7271080017089844,277.704,3153.255936,242.514,-18.875,-85.011,EQT
2011-06-30,366.935008,194.448,153.214,123.386,87.754,78.301048,78.301048,0.5170270204544067,235.1,3236.555008,238.57,-265.564,-32.409,EQT
2011-09-30,359.980992,177.736992,132.178,102.773,178.914,60.0901,60.0901,0.39942699670791626,219.520992,3437.73696,255.751008,41.828,-41.892,EQT
2011-12-31,434.435008,219.651008,164.867008,133.371,90.846,85.720096,85.720096,0.5659130215644836,256.536992,3593.830016,168.184992,-371.479008,699.633024,EQT
2012-03-31,447.496992,194.492992,149.723008,113.152,72.035,69.712552,69.712552,0.4645389914512634,257.248,3706.134016,222.124,-267.196,-40.971,EQT
2012-06-30,338.593984,125.858976,82.194,46.814,31.446,31.9595,31.9595,0.21342000365257263,197.875008,3646.007936,196.315008,-391.377984,-35.107,EQT
2012-09-30,364.688992,139.224,86.58,49.108,36.704,32.40535,32.40535,0.2135400027036667,218.191008,3847.771072,251.531008,-360.087008,232.512,EQT
2012-12-31,405.137984,181.475984,125.37,64.894,41.308,32.38525,32.38525,0.21510900557041168,269.671008,3888.802048,126.852,-351.836992,-231.954,EQT
2013-03-31,416.625984,188.736992,145.222,109.751,74.24,65.696952,65.696952,0.4331989884376526,294.337984,3927.036064,299.255008,-298.272,-22.713,EQT
2013-06-30,470.104992,219.952,167.264992,131.922,88.559,84.732248,84.732248,0.5626909732818604,335.841984,4102.22496,297.704992,-494.880992,53.551,EQT
2013-09-30,477.691008,218.576,164.571008,131.327,100.319,84.344552,84.344552,0.559315025806427,340.219008,4735.323072,371.148,-427.488992,463.537984,EQT
2013-12-31,490.902016,220.366016,177.100992,147.712992,78.534,58.086472,58.086472,0.3748619854450226,360.329984,4864.127872,194.752992,220.867008,6.124,EQT
2014-03-31,661.625024,407.178016,355.119008,325.702016,211.039008,191.210208,191.210208,1.2528860569000244,507.230016,5014.505984,475.860992,-479.953984,68.256,EQT
2014-06-30,534.171008,265.76,203.55,174.256,136.388,95.251352,95.251352,0.6277109980583191,360.768992,6029.933056,289.559008,-1007.121984,1082.023936,EQT
2014-09-30,614.892032,328.409024,199.276992,164.564,132.294,77.608096,77.608096,0.5120720267295837,374.855008,6175.24992,376.524992,-613.598976,134.327008,EQT
2014-12-31,637.966016,324.035008,189.934,153.674,29.898,71.687768,71.687768,0.4633829891681671,384.324,6373.06304,272.796992,-343.536992,-23.349,EQT
2015-03-31,677.958016,357.834016,302.296992,266.02,221.168,163.53,163.53,1.0752099752426147,497.041984,7140.164992,453.116,-681.929024,934.902016,EQT
2015-06-30,465.190016,135.462016,68.069,33.925,63.747,-9.226,-9.226,-0.060516998171806335,264.888,7645.241088,202.911008,-684.958016,656.686016,EQT
2015-09-30,453.784992,108.67199999999998,55.423,21.537,100.233,-28.13515,-28.13515,-0.18443100154399872,263.65,7752.273152,244.191008,-608.289024,68.616,EQT
2015-12-31,528.640992,181.34800000000004,46.637,14.366,-63.262,-147.31856,-147.31856,-0.9651820063591003,266.062,8028.041984,316.721984,-550.430976,172.266,EQT
2016-03-31,544.742976,187.939968,132.519,101.179,88.425,10.541,10.541,0.06725999712944031,353.750016,8481.570816,284.916992,-396.688,67.026,EQT
2016-06-30,447.768,76.63500799999998,5.076,-23.585,-180.807008,-63.210984,-63.210984,-0.3789600133895874,229.704992,9257.453056,208.487008,-463.18,955.222976,EQT
2016-09-30,490.099008,105.93100799999999,41.83,16.561,70.104,-47.859,-47.859,-0.28048399090766907,278.918016,9274.279168,274.295008,-809.564992,35.667,EQT
2016-12-31,430.728,-367.979968,-311.311008,-373.3,-509.215008,-352.016128,-352.016128,-2.0522849559783936,-66.339,9119.247104,296.620992,-1217.048064,341.552992,EQT
2017-03-31,744.985984,316.872992,243.631008,204.024,250.704992,75.879,75.879,0.4380680024623871,475.548992,9310.575872,514.816992,-716.88,-77.102,EQT
2017-06-30,653.075008,214.84902399999996,160.962,123.189,122.645,31.927,31.927,0.18405799567699432,633.697024,9377.570048,808.993984,-1267.844992,-147.344992,EQT
2017-09-30,637.646016,195.76502400000004,128.018,84.167,105.457,16.83415,16.83415,0.09254000335931778,374.577984,9424.67712,402.377984,-448.667008,32.503,EQT
2017-12-31,914.313024,198.052032,133.212,77.604,1276.690048,21.7849,21.7849,0.09950300306081772,502.416,18414.613248,426.326016,-2485.558016,1647.988992,EQT
2018-03-31,1211.04896,343.06496000000004,287.804,229.763008,-1578.532992,34.472592,34.472592,0.13014599680900574,746.425024,16863.762176,904.412032,-849.436032,8.091,EQT
2018-06-30,1030.294976,182.653952,88.171,30.921,-76.978,-100.393912,-100.393912,-0.37880200147628784,526.572,16702.618624,636.712,-912.801984,763.740032,EQT
2018-09-30,1038.817984,187.32096,109.392,57.535,-127.347,-71.26004,31.88096,0.12282700091600418,565.430976,16217.392128,904.265984,-957.222016,-640.220992,EQT
2018-12-31,1231.453056,336.7610879999999,4.051,-50.742,-598.062016,134.07104,134.07104,0.03313799947500229,458.103008,10958.229248,530.865984,-1259.644032,727.409984,EQT
2019-03-31,1213.971968,340.20499199999995,258.344,222.758,190.691008,188.541136,188.541136,0.7397279739379883,679.083008,11139.58784,871.286976,-370.331008,-463.596992,EQT
2019-06-30,960.529984,114.81696000000007,5.612,-21.246,125.566,-16.38436,-16.38436,-0.06645199656486511,406.78,11248.47488,443.545984,-394.297984,-59.924,EQT
2019-09-30,943.307008,76.55104000000006,-27.064,-51.813,-361.028,-53.533792,-53.533792,-0.20974299311637878,384.751008,10897.624832,319.020992,-491.580992,149.932,EQT
2019-12-31,948.355968,89.30995199999995,-386.183008,-407.358016,-1176.924032,-345.849952,-345.849952,-1.3557870388031006,12.273,9803.588224,217.85,-344.932,124.136,EQT
2020-03-31,959.801984,122.06195199999999,24.955,-12.705,-167.139008,-51.296688,-51.296688,-0.20082099735736847,389.959008,9633.878016,500.262016,-203.692992,-282.513984,EQT
2020-06-30,818.116992,51.05599999999996,-41.917,-103.713,-263.075008,-117.74364,-117.74364,-0.4612419903278351,288.656,9438.827136,446.859008,-145.276992,-317.264992,EQT
2011-03-31,6266.009088,586.0720640000004,420.136992,410.935008,238.442,238.118304,238.118304,1.218337059020996,697.476992,8531.23712,522.9,-362.535008,-15.059,MUR
2011-06-30,7384.573952,670.9329919999998,470.863008,466.711008,280.016,256.896256,256.896256,1.3213859796524048,714.054976,8829.165888,395.041984,-784.108992,500.008992,MUR
2011-09-30,7194.393088,666.7202559999998,508.356992,526.646016,347.310016,347.267744,347.267744,1.789783000946045,771.356032,8888.352128,958.804992,-198.25,-263.778,MUR
2011-12-31,6794.033152,741.9069440000004,466.4,460.72,-117.953,254.334448,254.334448,1.304211974143982,762.619008,8778.397184,268.638016,-269.46,-769.494976,MUR
2012-03-31,6953.86112,608.3179519999995,467.232,447.385984,281.438016,269.575488,269.575488,1.3791309595108032,807.606016,9119.0832,991.006016,-525.511008,-51.259,MUR
2012-06-30,7146.727936,671.6078079999997,487.264992,493.084,291.305984,294.58656,294.58656,1.5168370008468628,809.988992,9304.62816,356.112,-751.592,138.792,MUR
2012-09-30,2655.355904,587.7858560000001,427.58,411.007008,211.68,233.6344,233.6344,1.1925530433654785,681.419008,9616.758144,754.108992,-953.08,335.134016,MUR
2012-12-31,1302.670976,611.0800000000002,406.723008,400.708992,123.935,254.0936,254.0936,1.3095300197601318,778.065024,8942.034816,955.054016,-1087.23904,263.042,MUR
2013-03-31,1298.928,575.814016,385.814016,367.001984,182.683008,187.2252,187.2252,0.9736859798431396,779.568,9138.494144,921.126976,-933.939968,196.17,MUR
2013-06-30,1315.6,647.3119999999999,471.636,474.235008,259.888992,272.941664,272.941664,1.4387179613113403,883.923968,9134.171776,747.883008,-773,-112.63,MUR
2013-09-30,2906.096128,681.89824,427.951008,450.544992,252.115008,252.7104,252.7104,1.3431609869003296,796.409024,8918.045952,1009.505984,-1038.929984,70.18,MUR
2013-12-31,1344.259968,456.295936,299.543008,276.921984,180.487008,262.710096,262.710096,1.4005910158157349,713.744,8595.730048,959.971008,-985.308992,-261.427008,MUR
2014-03-31,1299.622016,602.72704,372.235008,349.159008,169.286,179.021696,179.021696,0.9833239912986755,768.483968,8304.077888,667.121024,-1001.955008,235.126,MUR
2014-06-30,1357.905024,571.827008,342.015008,304.611168,142.668,142.679808,142.679808,0.7900660037994385,801.008,8398.897024,723.804032,-910.129024,188.498,MUR
2014-09-30,1393.702016,587.8590079999999,387.465984,360.158016,271.056992,213.139904,213.139904,1.1861799955368042,886.617024,8402.507776,894.334016,-1008.164992,137.716,MUR
2014-12-31,1407.625984,542.3139840000001,273.066304,222.131152,441.961984,109.862,109.862,0.618598997592926,824.92032,8573.433856,758.753024,801.971968,-1040.195968,MUR
2015-03-31,749.150016,3.1420160000000203,-164.405152,-205.451152,3.53,-164.67,-164.67,-0.9264960289001465,316.621856,8204.477952,468.984992,-371.052992,-304.135008,MUR
2015-06-30,718.620992,56.94899199999997,-39.032152,-87.567768,-88.986,-81.786,-81.786,-0.46873700618743896,364.357856,7866.04608,160.780992,-621.121984,377.948992,MUR
2015-09-30,665.588992,21.87398400000001,-131.450616,-147.256848,-1587.081984,-76.721,-76.721,-0.44930699467658997,302.255392,6028.454016,461.896,-586.104,89.886,MUR
2015-12-31,653.756992,138.56399999999996,-149.231008,-206.04416,-583.233984,-148.815808,-148.815808,-0.8650519847869873,152.47,5306.727936,76.703,-338.528,-335.676,MUR
2016-03-31,429.094016,-40.91999999999998,-131.804536,-139.968,-199.484992,-111.099296,-111.099296,-0.6464700102806091,154.344464,5205.088128,45.624,-193.948,304.679008,MUR
2016-06-30,411.216992,-26.33699200000003,-210.42416,-155.537536,2.905,-43.170848,-43.170848,-0.2507059872150421,44.814848,5171.693056,72.939,785.206016,-1036.708992,MUR
2016-09-30,486.276,90.07798400000001,8.203,-14.798231,-14.583,-19.7085,-19.7085,-0.11445199698209763,264.103008,5085.588096,164.616992,-163.887008,484.120992,MUR
2016-12-31,482.988,82.74499199999997,-3.52684625,5.0753075,-62.78,-13.3453,-13.3453,-0.07749799638986588,253.26616,4916.67904,320.444992,-141.284,-45.802,MUR
2017-03-31,546.112,166.04700800000003,82.518,-17.1,57.495,-76.405,-76.405,-0.443589985370636,318.672,4958.483072,305.512992,-246.984992,-58.604,MUR
2017-06-30,504.420992,137.07999999999998,62.885,-43.180384,-17.354,-52.2869,-52.2869,-0.3030110001564026,297.876992,4977.687936,285.948992,-48.834,-46.738,MUR
2017-09-30,497.619008,119.76201599999999,38.025,-45.521152,-66.318,-54.594048,-54.594048,-0.3163529932498932,281.660992,4980.133888,227.336,-233.284992,-54.145,MUR
2017-12-31,539.656,152.668,38.949692,45.522924,-284.760992,21.339,21.339,0.12365200370550156,281.886688,4620.191104,309.276992,-302.889984,-45.73,MUR
2018-03-31,366.827008,76.72201600000001,8.855253,-16.79495,90.581,-26.05119,-26.05119,-0.15075500309467316,191.598256,4692.307072,278.272992,-273.641984,-52.305,MUR
2018-06-30,389.143008,97.88399999999999,22.042,-10.21519,-25.185,-15.43023,-15.43023,-0.08917000144720078,212.792992,4671.638144,220.794,-317.822016,49.063,MUR
2018-09-30,473.235008,170.44902399999998,93.522072,18.654126,56.131,12.43304,12.43304,0.06911499798297882,291.025088,4766.928,269.684992,-232.092992,28.817,MUR
2018-12-31,503.448,178.960992,66.451872,-7.2818355,47.611,-6.9311,-6.9311,-0.044755998998880386,271.068864,5197.641952,194.296992,-957.468032,259.638,MUR
2019-03-31,629.353984,248.81497600000003,126.108864,75.291864,22.923,23.09432,23.09432,0.12773600220680237,433.176864,5326.676928,217.196992,-270.337984,-22.906,MUR
2019-06-30,738.352,313.9489919999999,188.604992,74.741,98.824,41.53158,41.53158,0.24449600279331207,538.616,5098.543936,437.036992,-1607.635968,1180.089984,MUR
2019-09-30,813.584,316,186.744896,88.151896,158.334,53.674528,53.674528,0.3308719992637634,621.999872,6025.819712,497.796,-348.408992,-39.857,MUR
2019-12-31,634.964992,96.003968,-31.023152,56.107052,-91.266,22.63415,22.63415,0.13700099289417267,391.325856,5804.611104,335.878016,-333.180992,-131.776,MUR
2020-03-31,1001.230016,466.592,354.908288,-44.249696,-503.84,-47.51542,-47.51542,-0.30992400646209717,764.370304,5098.302864,392.656992,-376.129984,87.764,MUR
2020-06-30,209.864992,-183.136,-294.600992,-159.186448,-323.132992,-112.641832,-112.641832,-0.7334359884262085,-63.155,4773.482016,-23.278,-213.106,-27.804,MUR
2011-03-31,2793.999872,2007.999872,893,913,-162,561,518,0.8170350193977356,1319.000064,14994.999424,718,2225.999872,-2196.999936,CHK
