date,Revenue,Operating Income,Pretax Income,Income (Loss) from Cont Ops,Net Income,Net Income Avail to Common,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Company,target_revenue,target_income
2011-12-31,1883.000064,486.0,428.0,-476.0,232.0,232.0,8577.999872,1005.0,190.0,-749.0,OVV,1728.999936,381.0
2012-03-31,1728.999936,381.0,362.0,12.0,-33.0,-33.0,8472.999936,617.0,1638.0,-666.0,OVV,1526.0,374.0
2012-06-30,1526.0,374.0,142.0,-1482.0,760.0,760.0,6836.999936,631.0,-995.0,-147.0,OVV,1623.000064,443.0
2012-09-30,1623.000064,443.0,473.0,-1244.0,377.0,377.0,5519.000064,1142.0,-864.0,-148.0,OVV,1723.000064,547.0
2012-12-31,1723.000064,547.0,352.0,-80.0,292.0,292.0,5295.000064,717.0,582.0,-150.0,OVV,1444.999936,235.0
2013-03-31,1444.999936,235.0,-3.0,-431.0,-165.0,-165.0,4701.999872,338.0,-454.0,-149.0,OVV,1523.000064,321.0
2013-06-30,1523.000064,321.0,17.0,730.0,398.0,398.0,5308.000256,554.0,-363.0,-109.0,OVV,1518.0,325.0
2013-09-30,1518.0,325.0,288.0,188.0,293.0,293.0,5412.999936,935.0,-522.0,-107.0,OVV,1719.000064,443.0
2013-12-31,1719.000064,443.0,140.0,-251.0,22.0,22.0,5147.000064,462.0,-556.0,-544.0,OVV,2176.0,816.0
2014-03-31,2176.0,816.0,444.0,116.0,329.0,329.0,5234.000128,943.0,-446.0,-845.0,OVV,1580.999936,322.0
2014-06-30,1580.999936,322.0,364.0,281.0,118.06,118.06,6929.0,767.0,-1488.999936,1171.000064,OVV,2052.0,452.0
2014-09-30,2052.0,452.0,117.0,2831.000064,271.335008,271.335008,9497.999872,696.0,3804.999936,-95.0,OVV,1754.0,333.0
2014-12-31,1754.0,333.0,-131.0,198.0,-128.0,-128.0,9685.000192,261.0,-6599.000064,-270.0,OVV,1376.999936,166.0
2015-03-31,1376.999936,166.0,-616.0,-1707.000064,-397.0,-397.0,9517.000192,482.0,268.0,968.0,OVV,1123.000064,225.0
2015-06-30,1123.000064,225.0,29.0,-1610.0,-86.0,-86.0,7816.999936,298.0,-681.0,-1170.0,OVV,1128.0,119.0
2015-09-30,1128.0,119.0,-331.0,-1236.0,-232.475008,-232.475008,6719.000064,453.0,-544.0,-36.0,OVV,1119.000064,218.0
2015-12-31,1119.000064,218.0,-77.0,-612.0,-27.0,-27.0,6166.999808,448.0,292.0,-816.0,OVV,807.0,-45.0
2016-03-31,807.0,-45.0,229.0,-379.0,220.0,220.0,5504.999808,157.0,-342.0,127.0,OVV,821.0,23.0
2016-06-30,821.0,23.0,-131.0,-601.0,41.0,41.0,4906.999744,83.0,-272.0,260.0,OVV,937.0,89.0
2016-09-30,937.0,89.0,-55.0,317.0,-2.0,-2.0,6232.000128,186.0,830.0,-542.0,OVV,989.0,96.0
2016-12-31,989.0,96.0,-98.0,-281.0,362.0,362.0,6125.999872,199.0,-245.0,117.0,OVV,927.0,127.0
2017-03-31,927.0,127.0,73.0,431.0,132.146832,132.146832,6524.999872,106.0,-387.0,-31.0,OVV,1083.000064,321.0
2017-06-30,1083.000064,321.0,217.0,331.0,234.988432,234.988432,6782.999872,218.0,-311.0,-38.0,OVV,861.0,-4.0
2017-09-30,861.0,-4.0,192.0,294.0,126.833024,126.833024,6964.999808,357.0,164.0,-35.0,OVV,1164.0,216.0
2017-12-31,1164.0,216.0,102.0,-229.0,125.692304,125.692304,6727.999808,369.0,-503.0,-35.0,OVV,1244.999936,269.0
2018-03-31,1244.999936,269.0,89.0,151.0,138.758624,138.758624,6775.999936,381.0,-516.0,-148.0,OVV,1308.999936,210.0
2018-06-30,1308.999936,210.0,104.0,-151.0,166.717088,166.717088,6497.0,475.0,-444.0,-126.0,OVV,1262.0,119.0
2018-09-30,1262.0,119.0,209.0,39.0,184.257136,184.257136,6494.000192,885.0,-522.0,-87.0,OVV,2380.999936,1354.0
2018-12-31,2380.999936,1354.0,237.0,1030.0,241.374128,241.374128,7447.000064,559.0,-73.0,-35.0,OVV,1235.000064,-113.0
2019-03-31,1235.000064,-113.0,236.0,-245.0,209.017296,209.017296,10360.000512,529.0,-608.0,-448.0,OVV,2055.000064,555.0
2019-06-30,2055.000064,555.0,431.0,336.0,308.892864,308.892864,10014.999808,906.0,-795.0,-422.0,OVV,1871.000064,319.0
2019-09-30,1871.000064,319.0,232.0,149.0,171.716048,171.716048,9921.000064,756.0,-562.0,-280.0,OVV,1564.999936,-24.0
2019-12-31,1564.999936,-24.0,282.0,-6.0,247.69128,247.69128,9930.000128,730.0,-591.0,-88.0,OVV,2643.000064,1036.0
2020-03-31,2643.000064,1036.0,-77.0,421.0,-49.734084,-49.734084,10191.000064,566.0,-655.0,9.0,OVV,726.0,-728.0
2011-03-31,79.643,1.251,-7.802,-23.247,-4.74255,-4.74255,624.600992,15.476,-61.228,6.079,PDCE,88.217,1.799
2011-06-30,88.217,1.799,-7.266,8.165,-3.14465,-3.14465,637.390976,56.118,-78.523,14.477,PDCE,95.87,18.658
2011-09-30,95.87,18.658,8.826,30.868,5.33335,5.33335,671.205008,33.873,-180.420992,172.087008,PDCE,103.383,16.213
2011-12-31,103.383,16.213,6.853,-12.708,5.0508,5.0508,664.112,61.367,-136.228992,50.79,PDCE,89.432,20.186
2012-03-31,89.432,20.186,9.744,6.764,6.0721,6.0721,681.232,44.299,67.617,-118.499,PDCE,61.011,-1.175
2012-06-30,61.011,-1.175,-11.228,19.178,-12.1795,-12.1795,858.843968,25.396,-360.247008,339.152,PDCE,77.758,11.996
2012-09-30,77.758,11.996,0.639,-28.011,-0.901,-0.901,828.810016,39.983,-84.415,41.383,PDCE,93.302,8.599
2012-12-31,93.302,8.599,-7.828,-19.626,-4.25235,-4.25235,703.180992,65.043,-74.894,9.401,PDCE,102.655,27.16
2013-03-31,102.655,27.16,13.803,-40.955,8.34765,8.34765,665.905024,44.262,-54.256,10.031,PDCE,100.484,20.051
2013-06-30,100.484,20.051,6.965,16.502,4.55145,4.55145,688.128,-2.236,95.67,-52.716,PDCE,93.902,14.708
2013-09-30,93.902,14.708,2.881,-13.907,2.3684,2.3684,951.098016,77.517,-110.944,288.703008,PDCE,145.764,41.714
2013-12-31,145.764,41.714,29.108,13.199,18.14545,18.14545,967.593984,39.622,-147.578,2.711,PDCE,140.328,28.854
2014-03-31,140.328,28.854,16.858,-1.408,10.03085,10.03085,968.136032,80.491,-134.988992,8.449,PDCE,144.132992,28.539
2014-06-30,144.132992,28.539,16.427,-29.378,-15.29505,-15.29505,943.270976,51.099,-157.21,-0.726,PDCE,129.884,8.467
2014-09-30,129.884,8.467,-3.315,54.077,-6.2352,-6.2352,1002.022976,70.375,-157.295008,65.301,PDCE,110.048,-1.055
2014-12-31,110.048,-1.055,-11.717,83.97,-12.37635,-12.37635,1137.359008,34.724,-26.72,-12.755,PDCE,128.382,24.61
2015-03-31,128.382,24.61,13.998,17.062,8.61295,8.61295,1360.230016,81.877,-176.087008,145.638,PDCE,144.05,29.102
2015-06-30,144.05,29.102,18.67,-46.87,12.4979,12.4979,1316.586976,64.58,-181.804992,51.107,PDCE,175.544,45.958
2015-09-30,175.544,45.958,35.244,-41.494,24.15565,24.15565,1279.735968,136.548992,-130.825,-3.41,PDCE,183.134,31.11
2015-12-31,183.134,31.11,20.104,3.022,23.2365,23.2365,1287.196992,-33.553,-115.546,-15.361,PDCE,146.606,-1.641
2016-03-31,146.606,-1.641,-12.008,-71.53,-7.37895,-7.37895,1516.44896,101.15,-122.669,259.214,PDCE,166.198,7.249
2016-06-30,166.198,7.249,-3.246,-95.45,-2.1705,-2.1705,1424.565024,96.648,-108.135,-117.959,PDCE,192.220992,13.757
2016-09-30,192.220992,13.757,-6.296,-23.309,-5.3449,-5.3449,1986.06,163.032992,-217.972992,1143.533056,PDCE,211.73,36.991
2016-12-31,211.73,36.991,16.833,-55.639,13.17585,13.17585,2622.753888,125.432,-1060.348992,-18.675,PDCE,193.554,13.583
2017-03-31,193.554,13.583,-5.644,46.146,-2.68555,-2.68555,2671.176896,139.5,-173.619008,-2.357,PDCE,229.240992,65.753
2017-06-30,229.240992,65.753,46.904,41.25,30.1051,30.1051,2714.442048,132.947,-125.468,-3.562,PDCE,244.998,-6.529
2017-09-30,244.998,-6.529,-25.325,-292.536992,-14.6123,-14.6123,2426.601912,148.204992,-213.71,-0.357,PDCE,271.083008,66.443
2017-12-31,271.083008,66.443,46.882,77.637,34.816952,34.816952,2507.648896,177.160992,-204.188992,71.274,PDCE,281.801984,55.498
2018-03-31,281.801984,55.498,38.117,-13.139,30.3108,30.3108,2497.374008,205.148992,-338.516,-2.634,PDCE,312.248992,70.682
2018-06-30,312.248992,70.682,53.341,-160.256992,41.313368,41.313368,2340.30592,175.708,-235.567008,15.361,PDCE,327.015008,60.028
2018-09-30,327.015008,60.028,42.594,-3.434,34.61474,34.61474,2342.244048,196.976992,-249.592,52.559,PDCE,366.817984,89.554
2018-12-31,366.817984,89.554,71.393,178.852992,59.72898,59.72898,2526.707968,311.468,-264.252,-47.187,PDCE,316.121984,48.508
2019-03-31,316.121984,48.508,31.54,-120.176,23.95374,23.95374,2409.755032,157.1,-246.911008,89.525,PDCE,330.116,44.568
2019-06-30,330.116,44.568,25.668,68.548,18.65725,18.65725,2378.405896,260.383008,-77.141,-190.880992,PDCE,312.920992,35.398
2019-09-30,312.920992,35.398,17.587,15.908,10.29881,10.29881,2359.755104,233.488992,-248.168,17.772,PDCE,342.209984,76.147
2019-12-31,342.209984,76.147,58.727,-20.952,38.5515,38.5515,2335.506952,182.500992,-80.799,-105.306,PDCE,368.155008,43.433
2020-03-31,368.155008,43.433,19.235,-465.015008,-63.707952,-63.707952,2859.963968,266.280992,-330.18,124.18,PDCE,289.996992,39.462
2011-03-31,74.847,-22.247,-35.587,-26.34,-23.1199,-23.1199,954.501984,29.436,-100.269,-1.738,PVAC,78.677,-4.531
2011-06-30,78.677,-4.531,-18.545,-71.918,-11.19565,-11.19565,881.606976,34.323,-110.016,58.034,PVAC,91.809,1.278
2011-09-30,91.809,1.278,-12.867,-6.718,-6.7336,-6.7336,874.362992,39.405,-76.812,10.303,PVAC,84.482,2.026
2011-12-31,84.482,2.026,-12.356,-27.939,0.2489,0.2489,846.309024,41.577,-119.058,81.416,PVAC,91.636,3.803
2012-03-31,91.636,3.803,-18.951,-11.899,-12.19215,-12.19215,833.460992,70.701,-93.691,17.414,PVAC,83.737,-2.683
2012-06-30,83.737,-2.683,-24.709,-5.638,-15.6714,-15.6714,826.587992,45.024,-93.838,58.41,PVAC,85.364,2.644
2012-09-30,85.364,2.644,-21.513,-32.611,-10.9621,-10.9621,795.282016,74.489,23.791,-104.779,PVAC,81.853,-2.305
2012-12-31,81.853,-2.305,-22.314,-54.441,-9.99075,-11.67775,895.116,51.244,-110.27,71.643,PVAC,87.304,1.147
2013-03-31,87.304,1.147,-16.862,-16.383,-10.9815,-12.7065,877.693024,45.615,-85.095,36.252,PVAC,111.632,7.613
2013-06-30,111.632,7.613,-16.411,-25.438,-10.67715,-12.40215,895.387016,84.136,-537.905984,458.438016,PVAC,117.634,20.459
2013-09-30,117.634,20.459,4.441,-98.9,2.79055,1.06555,795.783024,95.083,-134.572,58.72,PVAC,114.122,13.216
2013-12-31,114.122,13.216,-6.385,-2.349,-3.59505,-5.32005,788.803976,36.678,-127.378,75.853,PVAC,129.982,12.02
2014-03-31,129.982,12.02,-10.513,19.225,-9.3763,-11.0983,808.243016,66.56,-63.84,-16.64,PVAC,132.19,20.222
2014-06-30,132.19,20.222,4.245,-100.784,4.35025,-0.73575,1016.391984,32.633,-190.108,173.016,PVAC,134.319008,21.249
2014-09-30,134.319008,21.249,0.645,89.661,4.42715,-4.10185,1098.666984,101.257,54.542,-57.204,PVAC,112.089,-4.107
2014-12-31,112.089,-4.107,-25.268,-417.694016,-77.246752,-83.313752,675.817024,82.274,-227.088,27.376,PVAC,112.11,-23.908
2015-03-31,112.11,-23.908,-83.415,-57.165,-74.319152,-80.386152,613.564032,45.552,-168.878,120.933,PVAC,118.39,-2.33
2015-06-30,118.39,-2.33,-25.893,-80.129,-26.628428,-32.695428,527.918016,52.729,-95.336,43.189,PVAC,93.414,-13.693
2015-09-30,93.414,-13.693,-36.722,25.9,-14.3987,-20.3337,555.071008,63.96,13.008,-78.067,PVAC,78.218,-17.821
2015-12-31,78.218,-17.821,-43.752,-1471.566976,-55.94252,-60.66252,-915.120992,7.062,-28.449,30.0,PVAC,61.209,30.506
2016-03-31,61.209,30.506,-47.086,-33.473,-42.321448,-45.473448,-949.221888,28.531,-13.879,-0.075,PVAC,52.635,23.129
2016-06-30,52.635,23.129,-9.098,-61.98,-27.6067,-30.4267,-1014.534016,17.242,0.616,-5.393,PVAC,33.562,-3.027
2016-09-30,33.562,-3.027,-6.753,1146.614016,-6.753,-6.753,378.349008,-11.946,-0.686,-12.371,PVAC,33.087,10.571
2016-12-31,33.087,10.571,10.715,-1.855,6.3155,6.3155,185.548008,27.194,-4.916,-29.511,PVAC,32.929,9.546
2017-03-31,32.929,9.546,8.988,28.081,15.6408,15.6408,214.79,9.142,-17.741,4.97,PVAC,35.95,11.128
2017-06-30,35.95,11.128,9.936,21.329,9.936,9.936,236.695992,26.875,-25.842,5.94,PVAC,35.238,9.831
2017-09-30,35.238,9.831,8.612,-5.947,8.612,8.612,231.762,13.951,-224.096992,207.528,PVAC,54.303,21.053
2017-12-31,54.303,21.053,15.847,-10.801,9.73315,9.73315,221.638992,31.416,-47.661,19.775,PVAC,69.56,26.942
2018-03-31,69.56,26.942,22.283,10.295,22.283,22.283,230.264,38.682,-159.626,117.246,PVAC,99.175,43.537
2018-06-30,99.175,43.537,37.371,-2.521,37.371,37.371,228.612008,81.736,-126.034,48.5,PVAC,111.969,48.864
2018-09-30,111.969,48.864,41.783,16.276,41.783,41.783,245.908008,72.487,-114.997,39.0,PVAC,125.114,58.608
2018-12-31,125.114,58.608,39.218,200.735008,39.218,39.218,447.354992,79.227,-107.639,38.265,PVAC,105.203,39.367
2019-03-31,105.203,39.367,34.389,-38.697,34.413,34.413,408.944,69.259,-86.468,4.0,PVAC,114.45,39.647
2019-06-30,114.45,39.647,30.599,51.625,29.781,29.781,461.554,85.103,-89.444,12.482,PVAC,118.804,39.54
2019-09-30,118.804,39.54,30.556,54.362,29.614,29.614,516.658,89.851,-121.562,30.302,PVAC,124.224,50.532
2019-12-31,124.224,50.532,41.972,3.299,41.571,41.571,520.744992,75.981,-71.57,-8.0,PVAC,91.104,21.026
2020-03-31,91.104,21.026,28.537,163.094,28.347,28.347,684.318992,72.473,-61.94,37.0,PVAC,-13.403,-75.841
2011-03-31,507.105984,166.994,156.454,-76.078,95.720848,89.580848,4553.566992,143.214,334.168,-67.891,PXD,610.670016,251.236992
2011-06-30,610.670016,251.236992,191.080992,267.284,114.352096,109.505104,4815.963968,421.24,-576.019968,-13.45,PXD,648.158016,276.681984
2011-09-30,648.158016,276.681984,238.432992,385.268,158.486256,151.500256,5196.666944,465.584,-613.001024,5.561,PXD,718.350976,254.912992
